year,reported_month,region_of_origin,region_of_incident,country_of_origin,total_dead_and_missing,migration_route,location_of_death,source,unsd_geographical_grouping,lat,lon,accident,asphyxiation_suffocation,dehydration_malnutrition,drowning,environmental_factors,lack_of_access_to_healthcare,murder_violence,sexual_abuse_rape,suicide,unknown,war_related
2021,7,Eastern Africa,Eastern Africa,Ethiopia,1,Horn Africa to Yemen,"Holhol, Ali Sabieh Region, Djibouti",IOM Djibouti,Eastern Africa,11.3092574,42.92740692,0,0,0,0,0,0,0,0,0,0,0
2021,6,Eastern Africa (P),Eastern Africa,Unknown,1,Horn Africa to Yemen,"Bo'ame, Sool region, Somalia",IOM Somalia,Eastern Africa,8.397944801,47.93776988,0,0,0,0,0,0,0,0,0,0,0
2021,7,South America,South America,Venezuela (Bolivarian Republic of),1,Western African,"Pampa Toldo Sector, Colchane Commune, Chile","El Nacional, La Prensa Bolivia, Noticia al Día",South America,19.2683361,-68.63540398,0,0,0,0,0,0,0,0,0,0,0
2021,7,South America,South America,Venezuela (Bolivarian Republic of),3,Darien Gap,"On a tertiary road leading from the Trinidad trail to the Chicoral village, El Espinal, Tolima, Colombia",Infobae,South America,4.212583373,-74.99532582,0,0,0,0,0,0,0,0,0,0,0
2021,7,Central America,Central America,Honduras,1,Central America to US,"On the railroad tracks in the municipality of Nopalucan, Puebla, Mexico","Urbano, El Peridico de Tlaxcala",Central America,19.17897262,-97.90315729,0,0,0,0,0,0,0,0,0,0,0
2021,7,South America,South America,Colombia,1,Darien Gap,"Villa Mar neighborhood, Riomar district, Barranquilla, Colombia",Caracol Radio,South America,11.01191444,-74.81761458,0,0,0,0,0,0,0,0,0,0,0
2021,6,Central America,Central America,Honduras,1,Central America to US,"On the highway La Tinaja-Cosoleacaque, near Sayula de Alemán,Veracruz, Mexico",Milenio,Central America,18.11252672,-95.45622108,0,0,0,0,0,0,0,0,0,0,0
2021,6,Southern Asia,South America,Bangladesh,15,Darien Gap,In the Caribbean Sea near Puerto Escondido of Colombia ,Noticias Caracol,South America,9.038525113,-76.33946531,0,0,0,0,0,0,0,0,0,0,0
2021,7,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"La Isla village, Riohacha, La Guajira, Colombia",El Heraldo Colombia,South America,11.51977308,-72.8986871,0,0,0,0,0,0,0,0,0,0,0
2021,3,Central America,Central America,Guatemala,1,Central America to US,"Landfill located outside Ciudad Cuauhtemoc, Chiapas, Mexico close to the border with Guatemala. ","Public Prosecutor's Office Guatemala, La Hora ",Central America,15.66661553,-91.99639232,0,0,0,0,0,0,0,0,0,0,0
2021,8,Central America,Central America,Nicaragua,1,Central America to US,"Next to Jesús el Buen Pastor Shelter, in la comunidad Raymundo Enríquezen, Tapachula, Chiapas, Mexico",Milenio,Central America,14.865967,-92.310651,0,0,0,0,0,0,0,0,0,0,0
2021,8,Western Africa,Europe,Guinea,1,Western Mediterranean,"Bidasoa River, near Irún, Basque Country, Spain - at the border with France",InfoMigrants,Southern Europe,43.342171,-1.771777,0,0,0,0,0,0,0,0,0,0,0
2021,8,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Socoltenango, Chiapas, Mexico","Ficalia General del Estado de Chiapas, La Jornada",Central America,16.24278829,-92.34873761,0,0,0,0,0,0,0,0,0,0,0
2021,6,Caribbean,Caribbean,Cuba,7,Cuba to US,"International waters off the coast of Manzanillo, Cuba (heading to Honduras)",Cibercuba,Uncategorized,18.46615079,-83.56022847,0,0,0,0,0,0,0,0,0,0,0
2021,8,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Informal crossing ""El Brinco"" close to Rumicha, Tulcán, Ecuador at the border with Colombia.",El Comercio,South America,0.814798535,-77.66457573,0,0,0,0,0,0,0,0,0,0,0
2021,7,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"El Partidero sector on the Ipiales-Carlosama road, Guachucal, Nariño, Colombia at the border with Ecuador. ",El Universo,South America,0.923706344,-77.72794854,0,0,0,0,0,0,0,0,0,0,0
2021,8,Central America,Central America,Nicaragua,2,Central America to US,"Next to the ""Jesús el buen pastor"" migrant shelter, Tapachula, Chiapas, Mexico","Milenio, 100% Noticias",Central America,14.87556229,-92.30682011,0,0,0,0,0,0,0,0,0,0,0
2021,8,Western Africa,North Africa,Niger,6,Sahara Desert crossing,"The desert of Hazoua, Tozeur, Tunisia - 1 KM from the Algerian-Tunisian border","IOM Tunisia, Shems FM, aNiamey",Northern Africa,33.7446278,7.598138815,0,0,0,0,0,0,0,0,0,0,0
2021,7,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"At the intersection of 7th and 4th street, Cúcuta, Norte de Santander, Colombia","Noticiero Digital, Reporte Confidencial",South America,7.906213174,-72.49843797,0,0,0,0,0,0,0,0,0,0,0
2021,8,Central America,Central America,Honduras,1,Central America to US,"Old railroad station, Tapachula, Chiapas, Mexico",Cuarto Poder,Central America,14.89881277,-92.26885475,0,0,0,0,0,0,0,0,0,0,0
2021,8,Southern Asia,South Asia,Afghanistan,7,Afghanistan to Iran,"Hamid Karzai International Airport, Kabul, Afghanistan","Politico, The New York Times, Afghan Sports Federation",Southern Asia,34.56611006,69.21110283,0,0,0,0,0,0,0,0,0,0,0
2021,8,South-eastern Asia,South Asia,Myanmar,22,Horn Africa to Yemen,"15km east of Bhashan Char, Bangladesh","Dhaka Tribune, New Age, The Independent, bdnews24.com",Uncategorized,22.36728953,91.56243922,0,0,0,0,0,0,0,0,0,0,0
2021,8,South-eastern Asia,Southeast Asia,Cambodia,3,Afghanistan to Iran,"Moo9, Ta Phraya subdistrict, Ta Phraya district, Srakaew province, Thailand","SamNakKhaoThai, 77 Khaoded,voice-tv",South-eastern Asia,13.9320984,102.7314177,0,0,0,0,0,0,0,0,0,0,0
2021,8,Caribbean,Caribbean,Cuba,1,Cuba to US,"Alacranes Reef, 110km north of Puerto Pogreso, Yucatán, Mexico",López Dóriga,Uncategorized,22.50184402,-89.73528634,0,0,0,0,0,0,0,0,0,0,0
2021,7,Western Asia,North Africa,Syrian Arab Republic,1,Sahara Desert crossing,"Vehicle rolled over on Al Sheikh Salem - Al Sheikh Shazli Road, Marsa Alam, Red Sea, Egypt","El Watan News, Al Solta",Northern Africa,24.79530743,34.50681773,0,0,0,0,0,0,0,0,0,0,0
2021,8,Northern Africa,North Africa,Egypt,7,Sahara Desert crossing,"Vehicle rolled over during police chase on Ajdabiya - Tobruk Road, Ajdabiya, Libya","Al Masry Al Youm, Libyan Parliament",Northern Africa,31.09968359,21.41265403,0,0,0,0,0,0,0,0,0,0,0
2021,8,Northern Africa,North Africa,"Egypt,Unknown",8,Western African,"90 KM away from Sawknah, the desert of Jufra, Libya,Remains found in Wādī az Zimām, 75KM South of Sawknah, Libya",Libyan Red Crescent,Northern Africa,28.60508642,15.76760457,0,0,0,0,0,0,0,0,0,0,0
2021,8,Southern Asia,Europe,Afghanistan,1,Western Mediterranean,"At the OYO Metropolitan Hotel in Blonk Street, Sheffield, UK","The Guardian, BBC",Northern Europe,53.3853869,-1.461051509,0,0,0,0,0,0,0,0,0,0,0
2021,8,Caribbean,South America,Haiti,1,Darien Gap,"Cali, Valle del Cauca, Colombia","Semana, RCN",South America,3.465696606,-76.52190059,0,0,0,0,0,0,0,0,0,0,0
2021,8,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Province of Pacasmayo, Peru","La Patilla, Diario de Chimbote",South America,7.403576138,-79.55944378,0,0,0,0,0,0,0,0,0,0,0
2021,8,South America,South America,Haiti,1,Darien Gap,"Caracolí, Caloto y Corinto Municipality, Corinto, Cauca, Colombia",El Tiempo,South America,3.155459107,-76.27819571,0,0,0,0,0,0,0,0,0,0,0
2021,8,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Aragon, Nopala de Villaran, Hidalo, Mexico",Ultra Noticias,Central America,20.25411641,-99.65827089,0,0,0,0,0,0,0,0,0,0,0
2021,8,Northern Africa,North Africa,Egypt,6,Sahara Desert crossing,"Vehicle rolled over in El Ezzeiat on Charruba-Timimi Road, Libya","Libyan Red Crescent, Mada Masr, Ahl Masr News",Northern Africa,32.26128403,22.66336716,0,0,0,0,0,0,0,0,0,0,0
2021,9,Southern Asia,Europe,Afghanistan,2,Central Mediterranean,"At a reception camp 30km south of Warsaw, Poland - one day after being evacuated from Afghanistan",InfoMigrants,Eastern Europe,51.96406396,21.01384333,0,0,0,0,0,0,0,0,0,0,0
2021,9,Southern Asia,South Asia,Afghanistan,4,Afghanistan to Iran,"Spin Boldak-Chaman (Pakistan) land border crossing, Afghanistan","Muslim Shirzad, CNN, Hindustan Times",Southern Asia,30.95548799,66.43793571,0,0,0,0,0,0,0,0,0,0,0
2021,8,Southern Asia,South Asia,Afghanistan,167,Afghanistan to Iran,"Outside of Hamid Karzai International Airport, Kabul, Afghanistan","Associated Press, Afghanistan Journalists Center, BBC, CNN",Southern Asia,34.56611006,69.21110283,0,0,0,0,0,0,0,0,0,0,0
2021,8,South America,South America,Venezuela (Bolivarian Republic of),1,Western African,"About three kilometers south of the Colchane Integrated Border Complex, Tarapacá Region, Colchane, Chile","T13 Chile, Agricultura",South America,19.26628699,-68.65004072,0,0,0,0,0,0,0,0,0,0,0
2021,8,Caribbean,South America,Haiti,1,Darien Gap,"Old bus terminal in the city of Oruro, Oruro, Bolivia",Eju TV,South America,17.96096906,-67.10421332,0,0,0,0,0,0,0,0,0,0,0
2021,7,Caribbean,South America,Haiti,2,Darien Gap,"Dirt road that crosses the Chastudal Hill in the jurisdiction of Gregorio Albarracín district, Tacna, Peru.","Tacna Prosecutor's Office, Pagina 7, Grupo la Provincia",South America,18.11522379,-70.31819296,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,South America,Haiti,1,Darien Gap,"San Sebastian de Urabá Hospital, Necoclí, Antioquia, Colombia.",El Colombiano,South America,8.421518484,-76.77170931,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,South America,Dominican Republic,1,Darien Gap,"Near International Highway 15CH, Tarapacá Region, Chile","El Desconcierto CL, Publimetro, Meganoticias",South America,19.27555673,-68.64949272,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,South America,Haiti,2,Darien Gap,"San Sebastian de Urabá Hospital, Necoclí,  Antioquia, Colombia",RTVC Noticias,South America,8.421518484,-76.77170931,0,0,0,0,0,0,0,0,0,0,0
2021,9,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Morelos neighborhood, Tezonapa, Veracruz, Mexico",Al Calor Politico,Central America,18.66941056,-96.80619775,0,0,0,0,0,0,0,0,0,0,0
2021,6,Central America,Central America,Honduras,1,Central America to US,"Municipality of Tlaxco, Tlaxcala, Mexico",El Universal,Central America,19.60223231,-98.13436917,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,Central America,Haiti,1,Central America to US,"In the vicinity of Las Choapas, Veracruz, Mexico",Uno TV,Central America,17.88790637,-94.10003215,0,0,0,0,0,0,0,0,0,0,0
2021,9,Northern Africa,North Africa,Egypt,1,Turkey-Europe land route,"Remains were found nearby the 418 Battalion wall, Musaid, Tobruk, Libya","IOM Libya Displacement Tracking Matrix; Salloum Confirmed News, Akhbar Libya 24",Uncategorized,31.608292,25.04876311,0,0,0,0,0,0,0,0,0,0,0
2021,9,Eastern Africa,Eastern Africa,Ethiopia,1,Horn Africa to Yemen,"Holhol, Ali Sabieh, Djibouti",IOM Djibouti,Eastern Africa,11.30897542,42.92694215,0,0,0,0,0,0,0,0,0,0,0
2021,9,Eastern Africa,Eastern Africa,Ethiopia,1,Horn Africa to Yemen,"Dikhil, Dikhil, Djibouti",IOM Djibouti,Eastern Africa,11.10622088,42.37198843,0,0,0,0,0,0,0,0,0,0,0
2021,1,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Pamplonita River, close to the García Herreros Bridge, Cúcuta, Norte de Santander, Colombia",La Prensa del Táchira,South America,7.927093887,-72.48386771,0,0,0,0,0,0,0,0,0,0,0
2021,10,Unknown,North Africa,Unknown,6,Sahara Desert crossing,"During attempt to escape Mabani Detention Centre in Ghut Shaal, Tripoli, Libya","IOM Libya, UNHCR",Northern Africa,32.84714274,13.09796326,0,0,0,0,0,0,0,0,0,0,0
2021,10,South-eastern Asia,Southeast Asia,Indonesia,2,Horn Africa to Yemen,"Bodies found on beaches of Pantai Kelanang and Pantai Morib, Kuala Langat, Selangor, Malaysia",The Vibes.com,South-eastern Asia,2.749127,101.442773,0,0,0,0,0,0,0,0,0,0,0
2021,9,South America,South America,Venezuela (Bolivarian Republic of),2,Darien Gap,"Trocha La Platanera, close to the Simon Bolivar International Bridge, San Antonio del Táchira, Venezuela.","Infobae, Noticias por el Mundo",South America,7.818407903,-72.45051915,0,0,0,0,0,0,0,0,0,0,0
2021,10,Central America,Central America,Honduras,1,Central America to US,"Bridge over Tancochapa River in Choapas, Veracruz, Mexico","60 Minutos, Presencia, Imagen Veracruz",Central America,17.87144182,-94.08377362,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,Central America,Haiti,1,Central America to US,"Colonia Democracia, Tapachula, Chiapas, Mexico",El Orbe,Central America,14.90552517,-92.27643836,0,0,0,0,0,0,0,0,0,0,0
2021,10,Caribbean,Central America,Haiti,1,Central America to US,"Colonia El Palmar, Tapachula, Chiapas, Mexico",Diario del Sur,Central America,14.89209249,-92.27164504,0,0,0,0,0,0,0,0,0,0,0
2021,8,Caribbean,Central America,Haiti,1,Central America to US,"Los Coquitos, Tapachula, Chiapas, Mexico",Diario del Sur,Central America,14.84828171,-92.26758108,0,0,0,0,0,0,0,0,0,0,0
2021,8,Caribbean,Central America,Haiti,1,Central America to US,"Colonia Villa las Flores, Tapachula, Chiapas, Mexico",Diario del Sur,Central America,14.88270192,-92.27015248,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,Central America,Haiti,1,Central America to US,"Colonia Brisas del Cahoacán, Tapachula, Chiapas, Mexico",El Orbe,Central America,14.88847072,-92.2415665,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,Central America,Haiti,1,Central America to US,"Huimanguillo, Tabasco, Mexico","Noticieros Televisa, Diario Tabasco",Central America,17.81849621,-93.38702213,0,0,0,0,0,0,0,0,0,0,0
2021,9,Central America,Central America,Honduras,1,Central America to US,"Colonia El Roblar, Suchiate, Chiapas, Mexico",Diario de Chiapas,Central America,14.67595994,-92.15780891,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,Central America,Cuba,4,Central America to US,"On the Acayucan-Isla highway, Veracruz, Mexico","El Heraldo, Infobae",Central America,18.38365176,-95.89020485,0,0,0,0,0,0,0,0,0,0,0
2021,9,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Rio Pamplonita, near Corregimiento de San Pedro de Cucuta, Norte de Santander, Colombia",La Opinión ,South America,7.834481503,-72.52091326,0,0,0,0,0,0,0,0,0,0,0
2021,9,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"El Bordo neighborhood, Patía, Cauca, Colombia",El Periodiquito,South America,2.111220199,-76.99031747,0,0,0,0,0,0,0,0,0,0,0
2021,9,Caribbean,South America,Haiti,1,Darien Gap,"Necoclí, Antioquia, Colombia",El Tiempo,South America,8.42559721,-76.78843371,0,0,0,0,0,0,0,0,0,0,0
2021,9,Central America,Central America,Mexico,1,Central America to US,"Close to a railroad in Nopala de Villagrán, Hidalgo, Mexico",La Silla Rota Hidalgo,Central America,20.24648794,-99.65855382,0,0,0,0,0,0,0,0,0,0,0
2021,10,Northern Africa,Europe,Algeria,3,Western Mediterranean,"Train tracks  in Ciboure, France 500m from the train station in Saint-Jean-de-Luz","BBC, AP, Dailymail, Le Monde",Western Europe,43.38111137,-1.667733057,0,0,0,0,0,0,0,0,0,0,0
2021,10,Northern Africa,North Africa,Sudan,1,Sahara Desert crossing,"Hospital in Tripoli, Libya after beaten and shot after escaping from Al Mabani detention centre",UNHCR,Northern Africa,32.87954424,13.19048079,0,0,0,0,0,0,0,0,0,0,0
2021,10,Unknown,Europe,Unknown,2,Central Mediterranean,"Remains discovered near Siegendorfer Puszta, Burgenland, Austria","BBC, Die Welt, Kronen Zeitung",Western Europe,47.770183,16.618461,0,0,0,0,0,0,0,0,0,0,0
2021,9,South America,South America,Venezuela (Bolivarian Republic of),2,Darien Gap,"Carrera 30, Soledad Atlántico, Barranquilla, Colombia",Primicia,South America,10.92713249,-74.7715589,0,0,0,0,0,0,0,0,0,0,0
2021,10,Caribbean,South America,Haiti,1,Darien Gap,"Creek about 20 km from Colchane, Tarapacá Region, Chile","La Razón, El Deber",South America,-19.46261815,-68.9278447,0,0,0,0,0,0,0,0,0,0,0
2021,10,Unknown,South America,Unknown,1,Western African,"Salar de Pisiga, Colchane, Tarapacá Region, Chile","T13, El Longino",South America,-19.35990038,-68.51905211,0,0,0,0,0,0,0,0,0,0,0
2021,10,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Desert area in Pisiga, Bolivia, three kilometers from Colchane, Chile","Bio Bio Chile, La Razón, Colchane Mayor",South America,-19.26246544,-68.61877068,0,0,0,0,0,0,0,0,0,0,0
2021,10,Caribbean (P),South America,Unknown,3,Darien Gap,"Cabo Tiburón, Sapzurro, Acandí, Chocó, Colombia","La FM Colombia, Choco 7 dias, El Colombiano",South America,8.673331633,-77.35773355,0,0,0,0,0,0,0,0,0,0,0
2021,10,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Dirt road in Colonia Cocoyol, Tenosique, Tabasco, Mexico","Tabasco Hoy, 3d3 Noticias",Central America,17.48257635,-91.4269431,0,0,0,0,0,0,0,0,0,0,0
2021,10,Central America,Central America,Nicaragua,1,Central America to US,"At the Antonio Dovalí Jaime bridge, Minatitlán, Veracruz, Mexico",Impacto Jarocho,Central America,18.01419815,-94.44612976,0,0,0,0,0,0,0,0,0,0,0
2021,10,Southern Asia,Europe,Pakistan,1,Eastern Mediterranean,"KM491 of the Athens-Thessaloniki highway, near Thessaloniki, Greece","IOM Greece, Typosthes.gr, InfoMigrants",Southern Europe,40.653065,22.838376,0,0,0,0,0,0,0,0,0,0,0
2021,10,Unknown,North Africa,Unknown,3,Sahara Desert crossing,"Remains found in the desert North of Waddan, Jufra, Libya",Libyan Red Crescent - Houn Branch,Northern Africa,29.495425,16.20458975,0,0,0,0,0,0,0,0,0,0,0
2021,10,South America,South America,Bolivia (Plurinational State of),1,Darien Gap,"1.6km south of the integrated border complex in the Pisiga Carpa wetlands sector, Tarapacá Region, Colchane, Chile","Diario Longino Chile, Página Siete",South America,-19.2816281,-68.62696388,0,0,0,0,0,0,0,0,0,0,0
2021,10,Central America,Central America,Guatemala,1,Central America to US,"Lasalle 2, Bellavista, 35050 Gómez Palacio, Durango, Mexico",Contacto Hoy,Central America,25.56016093,-103.5074903,0,0,0,0,0,0,0,0,0,0,0
2021,10,Western Africa,North Africa,Senegal,1,Sahara Desert crossing,"Remains were found in Gourougou forest, Nador, Morocco","Nador City, Afro Planete",Northern Africa,35.2035803,-2.925599336,0,0,0,0,0,0,0,0,0,0,0
2021,10,Caribbean,Central America,Cuba,1,Central America to US,"Pijijiapan, Chiapas, Mexico","Guardia Nacional de Mexico, Infobae, Washington Post, El Universal, Animal Politico",Central America,15.690987,-93.200506,0,0,0,0,0,0,0,0,0,0,0
2021,10,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"1.5 kilometers south of an integrated border complex, in the Pisiga Carpa wetlands sector, Tarapacá Region, Colchane, Chile.","T13 Chile,El Pitazo",South America,-19.28207463,-68.62450408,0,0,0,0,0,0,0,0,0,0,0
2021,10,Caribbean,Central America,Haiti,1,Central America to US,"Suchiate river bank, near ramp number 2, between Colonia San Antonio and El Rosario in the municipality of Suchiate, Tapachula, Chiapas, Mexico","Diario del Sur,El Sol de Tlaxcala",Central America,14.75173302,-92.17226187,0,0,0,0,0,0,0,0,0,0,0
2021,10,Caribbean,Central America,Haiti,1,Central America to US,"Río Cahoacán, Tapachula, Chiapas, Mexico","El Universal, Por Esto,Comité Ciudadano en Defensa de los Naturalizados y Afromexicanos",Central America,14.91650449,-92.26968693,0,0,0,0,0,0,0,0,0,0,0
2021,11,Southern Asia,South Asia,Afghanistan,4,Afghanistan to Iran,Spin Boldak border between Pakistan and Afghanistan,IOM,Southern Asia,30.956002,66.434977,0,0,0,0,0,0,0,0,0,0,0
2021,11,South-eastern Asia,Southeast Asia,Cambodia,5,Afghanistan to Iran,"Moo3, Wangthong subdistrict, Wang Somboon district, Srakaew province, Thailand","Amarin TV, Khaosod Online",South-eastern Asia,13.384507,102.126183,0,0,0,0,0,0,0,0,0,0,0
2021,11,Southern Asia,South Asia,Afghanistan,4,Afghanistan to Iran,"Mazar-i-Sharif, Balkh province, Afghanistan",France24,Southern Asia,36.700212,67.087198,0,0,0,0,0,0,0,0,0,0,0
2021,10,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Ejido Echegaray, Pijijiapan, Chiapas, Mexico","Guardia Nacional de Mexico, El Sur Periodico de Guerrero, Bi Noticias",Central America,15.62888275,-93.16560796,0,0,0,0,0,0,0,0,0,0,0
2021,11,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"The Pampa Bofedal Caseríos sector, two kilometers from the Colchane Integrated Border Complex, Tarapacá Region, Chile","Radio Agricultura Chile, 800 Noticias",South America,-19.28207854,-68.62362488,0,0,0,0,0,0,0,0,0,0,0
2021,11,Latin America / Caribbean (P),Central America,Unknown,12,Central America to US,"Highway to Palenque, Nuevo Catazaja, Catazaja, Chiapas, Mexico","State Attorney General's Office Government of Chiapas,El Heraldo,Aristegui Noticias",Central America,17.72355831,-92.01214329,0,0,0,0,0,0,0,0,0,0,0
2021,2,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Near the village of Guachiría, kilometer 79 of the Marginal del Llano road, Poré, Casanare, Colombia.",DiarioLa Prensa de Lara,South America,5.7317573,-71.99683732,0,0,0,0,0,0,0,0,0,0,0
2021,10,Eastern Africa,Eastern Africa,Ethiopia,1,Horn Africa to Yemen,"Ruqi village near Baki, Awdal region, Somalia",IOM Somalia,Eastern Africa,9.970011854,43.4281849,0,0,0,0,0,0,0,0,0,0,0
2021,11,Sub-Saharan Africa (P),Europe,Unknown,1,Western Mediterranean,"Bidasoa River, near Endarlatsa, Basque Country, Spain - at the border with France","Irun Major, El Diario, Noticias de Alava, Noticias de Navarra",Southern Europe,43.295348,-1.729753755,0,0,0,0,0,0,0,0,0,0,0
2021,10,South America,South America,Venezuela (Bolivarian Republic of),1,Darien Gap,"Táchira River near Simón Bolivar International Bridge, Pedro Maria Ureña, Táchira, Venezuela",Reporte Confidencial,South America,7.916321729,-72.4623122,0,0,0,0,0,0,0,0,0,0,0
2021,11,South America,South America,Venezuela (Bolivarian Republic of),1,Western African,"Ranchería River in the vicinity of Cangrejito, La Guajira, Colombia","El Heraldo La Guajira, La Libertad",South America,11.32255621,-72.61491778,0,0,0,0,0,0,0,0,0,0,0
2021,11,South America,South America,Venezuela (Bolivarian Republic of),4,Darien Gap,"At the intersection of #6 Sur and #1 Oriente streets, Talca, Maule, Chile","Maule Prosecutor's Office, Telesur, Noticia Al Dia ",South America,-35.43270714,-71.66583546,0,0,0,0,0,0,0,0,0,0,0
2021,11,South America (P),South America,Unknown,1,Darien Gap,"At 10.470km on the Bucaramanga-San Alberto road in the San Isidro district, Rionegro, Santander, Colombia","Caracol, Vanguardia",South America,7.267182998,-73.15006879,0,0,0,0,0,0,0,0,0,0,0
2021,11,Caribbean,Caribbean,Haiti,7,Cuba to US,"Waters near North West Point area of Providenciales, Turks and Caicos Islands","Turks and Caicos Islands Police, Miami Herald",Caribbean,21.882519,-72.333389,0,0,0,0,0,0,0,0,0,0,0
2021,11,South-eastern Asia,Southeast Asia,Myanmar,3,Sahara Desert crossing,"Moo6, Chiangthong subdistrict, Wangchai district,  Tak province, Thailand","Bangkok Post, Thairath Online, Amarin TV, Voice Online, 7HD",South-eastern Asia,16.700986,99.24197,0,0,0,0,0,0,0,0,0,0,0
2021,12,Latin America / Caribbean (P),South America,Unknown,1,Darien Gap,"Colchane, Chile near border with Bolivia",Swissinfo,South America,-19.27003028,-68.62313648,0,0,0,0,0,0,0,0,0,0,0
2021,11,Western Asia,Europe,Iraq,1,Central Mediterranean,"In the forest between Breslack and Coschen (north of Guben), Oder-Spree, Brandenburg, Germany ","Ministry of Interior of Brandenburg, Der Tagesspiegel, Redaktionsnetzwerk Deutschland, Der Spiegel",Western Europe,52.01261075,14.72493172,0,0,0,0,0,0,0,0,0,0,0
2021,10,Western Asia,Europe,Iraq,1,Central Mediterranean,"In Schöpstal, Görlitz, Saxony, Germany","Bundespolizeiinspektion Ludwigsdorf, Der Tagesspiegel, Redaktionsnetzwerk Deutschland",Western Europe,51.20999235,14.93870326,0,0,0,0,0,0,0,0,0,0,0
2021,11,Eastern Africa,Eastern Africa,Ethiopia,1,Horn Africa to Yemen,"Burao, Somalia",ECC Burao via IOM Somalia,Eastern Africa,9.527325663,45.55266379,0,0,0,0,0,0,0,0,0,0,0
2021,12,Latin America / Caribbean (P),Central America,"Dominican Republic,Ecuador,Guatemala,Unknown",56,Central America to US,"Dr. Jesús Gilberto Gómez Maza General Hospital, Tuxtla Gutierrez, Chiapas, Mexico,Near Belisario Domínguez Bridge, Chiapa de Corzo, Chiapas, Mexico (near Tuxtla Gutierrez, Chiapas)","Instituto Nacional de Migración Grupos Beta, La Razón, López-Dóriga",Central America,16.74885049,-93.07477435,0,0,0,0,0,0,0,0,0,0,0
2021,12,Western Africa (P),Western Africa,Unknown,23,Sahara Desert crossing,"Gidan Bawa village, Sabon Birni, Sokoto State, Nigeria, near border with Niger","AFP, Nigerian Tribune, Humangle",Western Africa,13.23329457,6.728968406,0,0,0,0,0,0,0,0,0,0,0
2021,12,South-eastern Asia,Southeast Asia,Myanmar,3,Sahara Desert crossing,"Asia Road, Ban Na subdistrict, Maharat district, Ayutthaya province, Thailand ","The Nation Thailand, TNN Online, Thairath Online, Manager Online, Khaosod Online",South-eastern Asia,14.591986,100.500401,0,0,0,0,0,0,0,0,0,0,0
2021,12,Unknown,Europe,Unknown,1,Eastern Mediterranean,"Egnatia Odos Highway, near Kavala, East Macedonia and Thrace, Greece","IOM Greece, Voria",Southern Europe,40.96188,24.402181,0,0,0,0,0,0,0,0,0,0,0
2021,12,South-eastern Asia,South Asia,Myanmar,1,Sahara Desert crossing,"Char Mozammel village, Mohammadpur union, Subarnachar, Bangladesh - after trying to escape from Bhasan Char","Dhaka Tribune, The Daily Star",Southern Asia,22.64824868,91.1093487,0,0,0,0,0,0,0,0,0,0,0
2021,12,South-eastern Asia,Southeast Asia,Indonesia,37,Horn Africa to Yemen,"Off the coast of Tanjung Balau, Johor State, Malaysia","The New York Times, UCA News, The Star, Bernama Twitter, Sindo News, Kompas, Malaymail, JPnn.com",South-eastern Asia,1.627482545,104.3150323,0,0,0,0,0,0,0,0,0,0,0
2021,11,Northern Africa,North Africa,Egypt,1,Sahara Desert crossing,"Vehicle rolled over in an unknown location on the Tobruk–Ajdabiya Road, Libya","Cairo 24, Veto Gate",Northern Africa,31.39332143,22.28870139,0,0,0,0,0,0,0,0,0,0,0
2021,12,Sub-Saharan Africa,North Africa,Unknown,2,Central America to US,"Remains found in Ras Asfour, Jerada, Morocco (near Algerian border)","Hespress, Anbae TV",Northern Africa,34.51930268,-1.843305943,0,0,0,0,0,0,0,0,0,0,0
2021,12,South-eastern Asia,Southeast Asia,Indonesia,22,Horn Africa to Yemen,"Off the coast of Sekinchan, Selangor, Malaysia","Antaranews, Worldakkam, The Indonesia.id",South-eastern Asia,3.449626614,100.9802045,0,0,0,0,0,0,0,0,0,0,0
